file,class 0,class 1,class 2,class 3,class 4,class 5,class 6,class 7,class 8,class 9
1.0_3.0c.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.10a.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.10b.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.10c.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.14_2.9a.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9b.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9c.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9d.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9e.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9f.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9g.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9h.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.14_2.9i.wav,0,1,1,1,0,0,0,0,0,0
1.0_3.3a.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.3b.wav,0,1,0,1,0,0,0,0,0,0
1.0_3.3c.wav,0,1,0,1,0,0,0,0,0,0
1.0_4.3a.wav,0,1,0,0,1,0,0,0,0,0
1.0_4.3b.wav,0,1,0,0,1,0,0,0,0,0
1.0_4.3c.wav,0,1,0,0,1,0,0,0,0,0
1.0_5.16_7.15a.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15b.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15c.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15d.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15e.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15f.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15g.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15h.wav,0,1,0,0,0,1,0,1,0,0
1.0_5.16_7.15i.wav,0,1,0,0,0,1,0,1,0,0
1.0_6.13_8.3a.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3b.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3c.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3d.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3e.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3f.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3g.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3h.wav,0,1,0,0,0,0,1,0,1,0
1.0_6.13_8.3i.wav,0,1,0,0,0,0,1,0,1,0
1.0_7.10a.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.10b.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.10c.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.13a.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.13b.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.13c.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.15_5.16a.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16b.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16c.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16d.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16e.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16f.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16g.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16h.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.15_5.16i.wav,0,1,0,0,0,1,0,1,0,0
1.0_7.17a.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.17b.wav,0,1,0,0,0,0,0,1,0,0
1.0_7.17c.wav,0,1,0,0,0,0,0,1,0,0
1.0_8.15a.wav,0,1,0,0,0,0,0,0,1,0
1.0_8.15b.wav,0,1,0,0,0,0,0,0,1,0
1.0_8.15c.wav,0,1,0,0,0,0,0,0,1,0
1.0_8.3_6.13a.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13b.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13c.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13d.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13e.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13f.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13g.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13h.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.3_6.13i.wav,0,1,0,0,0,0,1,0,1,0
1.0_8.5a.wav,0,1,0,0,0,0,0,0,1,0
1.0_8.5b.wav,0,1,0,0,0,0,0,0,1,0
1.0_8.5c.wav,0,1,0,0,0,0,0,0,1,0
1.0_9.0a.wav,0,1,0,0,0,0,0,0,0,1
1.0_9.0b.wav,0,1,0,0,0,0,0,0,0,1
1.0_9.0c.wav,0,1,0,0,0,0,0,0,0,1
1.0a.wav,0,1,0,0,0,0,0,0,0,0
1.10_0.19a.wav,1,1,0,0,0,0,0,0,0,0
1.10_0.19b.wav,1,1,0,0,0,0,0,0,0,0
1.10_0.19c.wav,1,1,0,0,0,0,0,0,0,0
1.10_2.7_9.7a.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7b.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7c.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7d.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7e.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7f.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7g.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7h.wav,0,1,1,0,0,0,0,0,0,1
1.10_2.7_9.7i.wav,0,1,1,0,0,0,0,0,0,1
1.10_3.13a.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.13b.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.13c.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.14a.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.14b.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.14c.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.15a.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.15b.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.15c.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.6a.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.6b.wav,0,1,0,1,0,0,0,0,0,0
1.10_3.6c.wav,0,1,0,1,0,0,0,0,0,0
1.10_4.10a.wav,0,1,0,0,1,0,0,0,0,0
1.10_4.10b.wav,0,1,0,0,1,0,0,0,0,0
1.10_4.10c.wav,0,1,0,0,1,0,0,0,0,0
1.10_4.17_6.9a.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9b.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9c.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9d.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9e.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9f.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9g.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9h.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.17_6.9i.wav,0,1,0,0,1,0,1,0,0,0
1.10_4.2_8.5a.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5b.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5c.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5d.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5e.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5f.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5g.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5h.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.2_8.5i.wav,0,1,0,0,1,0,0,0,1,0
1.10_4.6a.wav,0,1,0,0,1,0,0,0,0,0
1.10_4.6b.wav,0,1,0,0,1,0,0,0,0,0
1.10_4.6c.wav,0,1,0,0,1,0,0,0,0,0
1.10_5.1a.wav,0,1,0,0,0,1,0,0,0,0
1.10_5.1b.wav,0,1,0,0,0,1,0,0,0,0
1.10_5.1c.wav,0,1,0,0,0,1,0,0,0,0
1.10_5.2a.wav,0,1,0,0,0,1,0,0,0,0
1.10_5.2b.wav,0,1,0,0,0,1,0,0,0,0
1.10_5.2c.wav,0,1,0,0,0,1,0,0,0,0
1.10_6.1a.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.1b.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.1c.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.4a.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.4b.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.4c.wav,0,1,0,0,0,0,1,0,0,0
1.10_6.9_4.17a.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17b.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17c.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17d.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17e.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17f.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17g.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17h.wav,0,1,0,0,1,0,1,0,0,0
1.10_6.9_4.17i.wav,0,1,0,0,1,0,1,0,0,0
1.10_7.16a.wav,0,1,0,0,0,0,0,1,0,0
1.10_7.16b.wav,0,1,0,0,0,0,0,1,0,0
1.10_7.16c.wav,0,1,0,0,0,0,0,1,0,0
1.10_7.4a.wav,0,1,0,0,0,0,0,1,0,0
1.10_7.4b.wav,0,1,0,0,0,0,0,1,0,0
1.10_7.4c.wav,0,1,0,0,0,0,0,1,0,0
1.10_8.5_4.2a.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2b.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2c.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2d.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2e.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2f.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2g.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2h.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5_4.2i.wav,0,1,0,0,1,0,0,0,1,0
1.10_8.5a.wav,0,1,0,0,0,0,0,0,1,0
1.10_8.5b.wav,0,1,0,0,0,0,0,0,1,0
1.10_8.5c.wav,0,1,0,0,0,0,0,0,1,0
1.10_9.7_2.7a.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7b.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7c.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7d.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7e.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7f.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7g.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7h.wav,0,1,1,0,0,0,0,0,0,1
1.10_9.7_2.7i.wav,0,1,1,0,0,0,0,0,0,1
1.10a.wav,0,1,0,0,0,0,0,0,0,0
1.11_0.12a.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.12b.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.12c.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.13a.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.13b.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.13c.wav,1,1,0,0,0,0,0,0,0,0
1.11_0.5_2.9a.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9b.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9c.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9d.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9e.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9f.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9g.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9h.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.5_2.9i.wav,1,1,1,0,0,0,0,0,0,0
1.11_0.6_8.0a.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0b.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0c.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0d.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0e.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0f.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0g.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0h.wav,1,1,0,0,0,0,0,0,1,0
1.11_0.6_8.0i.wav,1,1,0,0,0,0,0,0,1,0
1.11_2.15a.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.15b.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.15c.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.2a.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.2b.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.2c.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.8a.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.8b.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.8c.wav,0,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5a.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5b.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5c.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5d.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5e.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5f.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5g.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5h.wav,1,1,1,0,0,0,0,0,0,0
1.11_2.9_0.5i.wav,1,1,1,0,0,0,0,0,0,0
1.11_3.19_9.6a.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6b.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6c.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6d.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6e.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6f.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6g.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6h.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.19_9.6i.wav,0,1,0,1,0,0,0,0,0,1
1.11_3.6_8.18a.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18b.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18c.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18d.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18e.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18f.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18g.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18h.wav,0,1,0,1,0,0,0,0,1,0
1.11_3.6_8.18i.wav,0,1,0,1,0,0,0,0,1,0
1.11_4.7a.wav,0,1,0,0,1,0,0,0,0,0
1.11_4.7b.wav,0,1,0,0,1,0,0,0,0,0
1.11_4.7c.wav,0,1,0,0,1,0,0,0,0,0
1.11_8.0_0.6a.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6b.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6c.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6d.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6e.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6f.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6g.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6h.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.0_0.6i.wav,1,1,0,0,0,0,0,0,1,0
1.11_8.12a.wav,0,1,0,0,0,0,0,0,1,0
1.11_8.12b.wav,0,1,0,0,0,0,0,0,1,0
1.11_8.12c.wav,0,1,0,0,0,0,0,0,1,0
1.11_8.18_3.6a.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6b.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6c.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6d.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6e.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6f.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6g.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6h.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.18_3.6i.wav,0,1,0,1,0,0,0,0,1,0
1.11_8.6a.wav,0,1,0,0,0,0,0,0,1,0
1.11_8.6b.wav,0,1,0,0,0,0,0,0,1,0
1.11_8.6c.wav,0,1,0,0,0,0,0,0,1,0
1.11_9.0a.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.0b.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.0c.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.14a.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.14b.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.14c.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.3a.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.3b.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.3c.wav,0,1,0,0,0,0,0,0,0,1
1.11_9.6_3.19a.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19b.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19c.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19d.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19e.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19f.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19g.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19h.wav,0,1,0,1,0,0,0,0,0,1
1.11_9.6_3.19i.wav,0,1,0,1,0,0,0,0,0,1
1.11a.wav,0,1,0,0,0,0,0,0,0,0
1.12_2.5a.wav,0,1,1,0,0,0,0,0,0,0
1.12_2.5b.wav,0,1,1,0,0,0,0,0,0,0
1.12_2.5c.wav,0,1,1,0,0,0,0,0,0,0
1.12_3.19a.wav,0,1,0,1,0,0,0,0,0,0
1.12_3.19b.wav,0,1,0,1,0,0,0,0,0,0
1.12_3.19c.wav,0,1,0,1,0,0,0,0,0,0
1.12_7.19a.wav,0,1,0,0,0,0,0,1,0,0
1.12_7.19b.wav,0,1,0,0,0,0,0,1,0,0
1.12_7.19c.wav,0,1,0,0,0,0,0,1,0,0
1.12_8.2a.wav,0,1,0,0,0,0,0,0,1,0
1.12_8.2b.wav,0,1,0,0,0,0,0,0,1,0
1.12_8.2c.wav,0,1,0,0,0,0,0,0,1,0
1.12_9.1a.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.1b.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.1c.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.3a.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.3b.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.3c.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.4a.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.4b.wav,0,1,0,0,0,0,0,0,0,1
1.12_9.4c.wav,0,1,0,0,0,0,0,0,0,1
1.12a.wav,0,1,0,0,0,0,0,0,0,0
1.13_0.16a.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.16b.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.16c.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.3a.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.3b.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.3c.wav,1,1,0,0,0,0,0,0,0,0
1.13_0.5_3.18a.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18b.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18c.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18d.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18e.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18f.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18g.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18h.wav,1,1,0,1,0,0,0,0,0,0
1.13_0.5_3.18i.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.0_5.10a.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10b.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10c.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10d.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10e.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10f.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10g.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10h.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.0_5.10i.wav,0,1,0,1,0,1,0,0,0,0
1.13_3.18_0.5a.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5b.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5c.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5d.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5e.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5f.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5g.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5h.wav,1,1,0,1,0,0,0,0,0,0
1.13_3.18_0.5i.wav,1,1,0,1,0,0,0,0,0,0
1.13_4.5a.wav,0,1,0,0,1,0,0,0,0,0
1.13_4.5b.wav,0,1,0,0,1,0,0,0,0,0
1.13_4.5c.wav,0,1,0,0,1,0,0,0,0,0
1.13_5.10_3.0a.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0b.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0c.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0d.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0e.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0f.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0g.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0h.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.10_3.0i.wav,0,1,0,1,0,1,0,0,0,0
1.13_5.6a.wav,0,1,0,0,0,1,0,0,0,0
1.13_5.6b.wav,0,1,0,0,0,1,0,0,0,0
1.13_5.6c.wav,0,1,0,0,0,1,0,0,0,0
1.13_6.10a.wav,0,1,0,0,0,0,1,0,0,0
1.13_6.10b.wav,0,1,0,0,0,0,1,0,0,0
1.13_6.10c.wav,0,1,0,0,0,0,1,0,0,0
1.13_6.15a.wav,0,1,0,0,0,0,1,0,0,0
1.13_6.15b.wav,0,1,0,0,0,0,1,0,0,0
1.13_6.15c.wav,0,1,0,0,0,0,1,0,0,0
1.13_7.15a.wav,0,1,0,0,0,0,0,1,0,0
1.13_7.15b.wav,0,1,0,0,0,0,0,1,0,0
1.13_7.15c.wav,0,1,0,0,0,0,0,1,0,0
1.13_7.8a.wav,0,1,0,0,0,0,0,1,0,0
1.13_7.8b.wav,0,1,0,0,0,0,0,1,0,0
1.13_7.8c.wav,0,1,0,0,0,0,0,1,0,0
1.13_8.0a.wav,0,1,0,0,0,0,0,0,1,0
1.13_8.0b.wav,0,1,0,0,0,0,0,0,1,0
1.13_8.0c.wav,0,1,0,0,0,0,0,0,1,0
1.13_8.5a.wav,0,1,0,0,0,0,0,0,1,0
1.13_8.5b.wav,0,1,0,0,0,0,0,0,1,0
1.13_8.5c.wav,0,1,0,0,0,0,0,0,1,0
1.13_9.0a.wav,0,1,0,0,0,0,0,0,0,1
1.13_9.0b.wav,0,1,0,0,0,0,0,0,0,1
1.13_9.0c.wav,0,1,0,0,0,0,0,0,0,1
1.13_9.7a.wav,0,1,0,0,0,0,0,0,0,1
1.13_9.7b.wav,0,1,0,0,0,0,0,0,0,1
1.13_9.7c.wav,0,1,0,0,0,0,0,0,0,1
1.13a.wav,0,1,0,0,0,0,0,0,0,0
1.14_0.5a.wav,1,1,0,0,0,0,0,0,0,0
1.14_0.5b.wav,1,1,0,0,0,0,0,0,0,0
1.14_0.5c.wav,1,1,0,0,0,0,0,0,0,0
1.14_4.13a.wav,0,1,0,0,1,0,0,0,0,0
1.14_4.13b.wav,0,1,0,0,1,0,0,0,0,0
1.14_4.13c.wav,0,1,0,0,1,0,0,0,0,0
1.14_4.17a.wav,0,1,0,0,1,0,0,0,0,0
1.14_4.17b.wav,0,1,0,0,1,0,0,0,0,0
1.14_4.17c.wav,0,1,0,0,1,0,0,0,0,0
1.14_5.0a.wav,0,1,0,0,0,1,0,0,0,0
1.14_5.0b.wav,0,1,0,0,0,1,0,0,0,0
1.14_5.0c.wav,0,1,0,0,0,1,0,0,0,0
1.14_6.4a.wav,0,1,0,0,0,0,1,0,0,0
1.14_6.4b.wav,0,1,0,0,0,0,1,0,0,0
1.14_6.4c.wav,0,1,0,0,0,0,1,0,0,0
1.14_7.13a.wav,0,1,0,0,0,0,0,1,0,0
1.14_7.13b.wav,0,1,0,0,0,0,0,1,0,0
1.14_7.13c.wav,0,1,0,0,0,0,0,1,0,0
1.14_8.12a.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.12b.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.12c.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.17a.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.17b.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.17c.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.5a.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.5b.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.5c.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.6a.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.6b.wav,0,1,0,0,0,0,0,0,1,0
1.14_8.6c.wav,0,1,0,0,0,0,0,0,1,0
1.14_9.11a.wav,0,1,0,0,0,0,0,0,0,1
1.14_9.11b.wav,0,1,0,0,0,0,0,0,0,1
1.14_9.11c.wav,0,1,0,0,0,0,0,0,0,1
1.14a.wav,0,1,0,0,0,0,0,0,0,0
1.15_2.15a.wav,0,1,1,0,0,0,0,0,0,0
1.15_2.15b.wav,0,1,1,0,0,0,0,0,0,0
1.15_2.15c.wav,0,1,1,0,0,0,0,0,0,0
1.15_2.2a.wav,0,1,1,0,0,0,0,0,0,0
1.15_2.2b.wav,0,1,1,0,0,0,0,0,0,0
